rentabilidad óptima,riesgo asociado,composicion de portafolio
0.10660000000000001,0.10763137089157603,"[0.22, 0.505, 0.0, 0.275]"
0.10660000000000001,0.10751130173149238,"[0.24, 0.47500000000000003, 0.0, 0.28500000000000003]"
0.10650000000000001,0.10739329588014328,"[0.245, 0.47000000000000003, 0.0, 0.28500000000000003]"
0.10640000000000002,0.10727758386540964,"[0.26, 0.45, 0.0, 0.29]"
0.10640000000000001,0.10717313096107624,"[0.23, 0.495, 0.0, 0.275]"
0.10630000000000002,0.10705049275925824,"[0.255, 0.46, 0.0, 0.28500000000000003]"
0.10620000000000002,0.10692801316773823,"[0.26, 0.455, 0.0, 0.28500000000000003]"
0.10610000000000003,0.10677153178633338,"[0.255, 0.465, 0.0, 0.28]"
0.10600000000000001,0.10666065816410472,"[0.27, 0.445, 0.0, 0.28500000000000003]"
0.10600000000000001,0.10655608851679946,"[0.25, 0.47500000000000003, 0.0, 0.275]"
0.10590000000000002,0.10643969184472492,"[0.265, 0.455, 0.0, 0.28]"
0.10580000000000002,0.10632418351438208,"[0.26, 0.465, 0.0, 0.275]"
0.1058,0.10621284291459296,"[0.25, 0.48, 0.0, 0.27]"
0.10570000000000002,0.10611224246051913,"[0.265, 0.46, 0.0, 0.275]"
0.10560000000000001,0.10599207517545829,"[0.27, 0.455, 0.0, 0.275]"
0.10560000000000003,0.10587392502405868,"[0.26, 0.47000000000000003, 0.0, 0.27]"
0.10550000000000001,0.10572265603928042,"[0.265, 0.465, 0.0, 0.27]"
0.10540000000000002,0.10561439295853571,"[0.27, 0.46, 0.0, 0.27]"
0.1053,0.10551435921238397,"[0.275, 0.455, 0.0, 0.27]"
0.10530000000000002,0.10540174571609334,"[0.265, 0.47000000000000003, 0.0, 0.265]"
0.10520000000000002,0.10528882181884267,"[0.27, 0.465, 0.0, 0.265]"
0.10510000000000001,0.10518197564221732,"[0.275, 0.46, 0.0, 0.265]"
0.10500000000000002,0.10502235952405563,"[0.28, 0.455, 0.0, 0.265]"
0.10500000000000001,0.10492145633758616,"[0.26, 0.485, 0.0, 0.255]"
0.10490000000000001,0.10482015073448424,"[0.275, 0.465, 0.0, 0.26]"
0.10480000000000002,0.1047081276692502,"[0.28, 0.46, 0.0, 0.26]"
0.1048,0.10460256211011276,"[0.26, 0.49, 0.0, 0.25]"
0.10470000000000002,0.10449221980606978,"[0.275, 0.47000000000000003, 0.0, 0.255]"
0.10460000000000003,0.10433913934856852,"[0.28, 0.465, 0.0, 0.255]"
0.10450000000000001,0.10421163082880912,"[0.28500000000000003, 0.46, 0.0, 0.255]"
0.10440000000000002,0.10409341958068244,"[0.29, 0.455, 0.0, 0.255]"
0.10430000000000002,0.10397845930768544,"[0.28500000000000003, 0.465, 0.0, 0.25]"
0.1043,0.10386934100108655,"[0.275, 0.48, 0.0, 0.245]"
0.10420000000000001,0.10372895449198358,"[0.28, 0.47500000000000003, 0.0, 0.245]"
0.10410000000000003,0.10362617429973954,"[0.28500000000000003, 0.47000000000000003, 0.0, 0.245]"
0.10400000000000001,0.10352236473342367,"[0.29, 0.465, 0.0, 0.245]"
0.10390000000000002,0.10337287845465076,"[0.295, 0.46, 0.0, 0.245]"
0.10390000000000002,0.10324987167062243,"[0.275, 0.49, 0.0, 0.23500000000000001]"
0.1038,0.10313750045449037,"[0.28, 0.485, 0.0, 0.23500000000000001]"
0.10370000000000001,0.1030252784514558,"[0.295, 0.465, 0.0, 0.24]"
0.10360000000000003,0.1029031389219979,"[0.29, 0.47500000000000003, 0.0, 0.23500000000000001]"
0.10350000000000001,0.10278614692651925,"[0.305, 0.455, 0.0, 0.24]"
0.10340000000000002,0.10264911105314066,"[0.3, 0.465, 0.0, 0.23500000000000001]"
0.10330000000000002,0.10249995121950059,"[0.295, 0.47500000000000003, 0.0, 0.23]"
0.10320000000000001,0.10235584985725046,"[0.31, 0.455, 0.0, 0.23500000000000001]"
0.10310000000000001,0.1022185893074249,"[0.305, 0.465, 0.0, 0.23]"
0.10300000000000001,0.1020673895032101,"[0.31, 0.46, 0.0, 0.23]"
0.10290000000000002,0.1019421012143658,"[0.315, 0.455, 0.0, 0.23]"
0.1028,0.10182793329926715,"[0.31, 0.465, 0.0, 0.225]"
0.10280000000000002,0.10172134485937552,"[0.3, 0.48, 0.0, 0.22]"
0.10270000000000001,0.10160673206042993,"[0.305, 0.47500000000000003, 0.0, 0.22]"
0.10260000000000001,0.1015050343579076,"[0.31, 0.47000000000000003, 0.0, 0.22]"
0.10250000000000002,0.10140390525024172,"[0.315, 0.465, 0.0, 0.22]"
0.10240000000000002,0.10128012638222764,"[0.32, 0.46, 0.0, 0.22]"
0.10230000000000002,0.10115943851168807,"[0.325, 0.455, 0.0, 0.22]"
0.10220000000000001,0.1010136624422657,"[0.32, 0.465, 0.0, 0.215]"
0.10210000000000002,0.10088587611752203,"[0.315, 0.47500000000000003, 0.0, 0.21]"
0.10200000000000001,0.10075221089385583,"[0.33, 0.455, 0.0, 0.215]"
0.10190000000000002,0.10061729473604428,"[0.325, 0.465, 0.0, 0.21]"
0.10180000000000002,0.10049581085796562,"[0.32, 0.47500000000000003, 0.0, 0.20500000000000002]"
0.10170000000000001,0.10039235030618618,"[0.335, 0.455, 0.0, 0.21]"
0.10170000000000001,0.10029045817025665,"[0.315, 0.485, 0.0, 0.2]"
0.10160000000000001,0.10018598704409713,"[0.31, 0.495, 0.0, 0.195]"
0.1015,0.10006302014230832,"[0.325, 0.47500000000000003, 0.0, 0.2]"
0.10140000000000002,0.09993738039392468,"[0.33, 0.47000000000000003, 0.0, 0.2]"
0.10130000000000002,0.09980725424537036,"[0.325, 0.48, 0.0, 0.195]"
0.10120000000000001,0.09969393161070539,"[0.33, 0.47500000000000003, 0.0, 0.195]"
0.10110000000000001,0.09959357408989798,"[0.335, 0.47000000000000003, 0.0, 0.195]"
0.101,0.09945567857090917,"[0.33, 0.48, 0.0, 0.19]"
0.10090000000000002,0.09935049068826989,"[0.325, 0.49, 0.0, 0.185]"
0.10080000000000001,0.09924623922345874,"[0.34, 0.47000000000000003, 0.0, 0.19]"
0.10070000000000001,0.09911262280860093,"[0.34500000000000003, 0.465, 0.0, 0.19]"
0.10060000000000002,0.0989989090848985,"[0.34, 0.47500000000000003, 0.0, 0.185]"
0.10050000000000002,0.09888000809061455,"[0.34500000000000003, 0.47000000000000003, 0.0, 0.185]"
0.10040000000000002,0.09877424765595534,"[0.33, 0.495, 0.0, 0.17500000000000002]"
0.10030000000000001,0.098652683693856,"[0.34500000000000003, 0.47500000000000003, 0.0, 0.18]"
0.10020000000000001,0.09853973817704205,"[0.35000000000000003, 0.47000000000000003, 0.0, 0.18]"
0.10010000000000002,0.0984306862721174,"[0.325, 0.51, 0.0, 0.165]"
0.10000000000000002,0.09831052842905484,"[0.35000000000000003, 0.47500000000000003, 0.0, 0.17500000000000002]"
0.09990000000000002,0.09816264055128102,"[0.335, 0.5, 0.0, 0.165]"
0.09970000000000001,0.098062102771662,"[0.365, 0.46, 0.0, 0.17500000000000002]"
0.09960000000000002,0.09794896630388705,"[0.35000000000000003, 0.485, 0.0, 0.165]"
0.0995,0.09784121830803214,"[0.365, 0.465, 0.0, 0.17]"
0.09940000000000002,0.0976933979345585,"[0.36, 0.47500000000000003, 0.0, 0.165]"
0.0993,0.09759180293446781,"[0.365, 0.47000000000000003, 0.0, 0.165]"
0.09920000000000001,0.09748817364172949,"[0.36, 0.48, 0.0, 0.16]"
0.09910000000000001,0.09737929964833388,"[0.365, 0.47500000000000003, 0.0, 0.16]"
0.09890000000000002,0.09721111047611791,"[0.375, 0.465, 0.0, 0.16]"
0.09880000000000001,0.0970942222791861,"[0.36, 0.49, 0.0, 0.15]"
0.09870000000000001,0.09698453484963465,"[0.365, 0.485, 0.0, 0.15]"
0.09850000000000002,0.09681851062684242,"[0.375, 0.47500000000000003, 0.0, 0.15]"
0.09830000000000001,0.09663055417413273,"[0.385, 0.465, 0.0, 0.15]"
0.0981,0.09644820371577689,"[0.385, 0.47000000000000003, 0.0, 0.145]"
0.09790000000000001,0.09627149110718083,"[0.385, 0.47500000000000003, 0.0, 0.14]"
0.09770000000000001,0.09610044744953063,"[0.395, 0.465, 0.0, 0.14]"
0.0976,0.0959968332811036,"[0.39, 0.47500000000000003, 0.0, 0.135]"
0.0975,0.09589302372957065,"[0.385, 0.485, 0.0, 0.13]"
0.09730000000000001,0.09577548746939375,"[0.385, 0.49, 0.0, 0.125]"
0.09720000000000001,0.09566943085437479,"[0.39, 0.485, 0.0, 0.125]"
0.09700000000000002,0.09553684106144603,"[0.4, 0.47500000000000003, 0.0, 0.125]"
0.09690000000000001,0.09542410596908937,"[0.395, 0.485, 0.0, 0.12]"
0.09670000000000001,0.09531841375096418,"[0.405, 0.47500000000000003, 0.0, 0.12]"
0.0966,0.09520319322375695,"[0.4, 0.485, 0.0, 0.115]"
0.09640000000000001,0.09509532059991176,"[0.41000000000000003, 0.47500000000000003, 0.0, 0.115]"
0.09620000000000001,0.09495982308323875,"[0.42, 0.465, 0.0, 0.115]"
0.0961,0.0948302061581646,"[0.405, 0.49, 0.0, 0.105]"
0.0959,0.09472249996700888,"[0.41500000000000004, 0.48, 0.0, 0.105]"
0.09570000000000001,0.0946044396421225,"[0.405, 0.5, 0.0, 0.095]"
0.09550000000000002,0.09447928873568005,"[0.425, 0.47500000000000003, 0.0, 0.1]"
0.09530000000000001,0.09436007630348758,"[0.425, 0.48, 0.0, 0.095]"
0.0951,0.09424682488020485,"[0.41500000000000004, 0.5, 0.0, 0.085]"
0.09490000000000001,0.09413955597940751,"[0.425, 0.49, 0.0, 0.085]"
0.0947,0.09403829007377792,"[0.435, 0.48, 0.0, 0.085]"
0.0945,0.09391293840573832,"[0.425, 0.5, 0.0, 0.075]"
0.0942,0.09379808100382438,"[0.43, 0.5, 0.0, 0.07]"
0.094,0.09369375646221044,"[0.44, 0.49, 0.0, 0.07]"
0.0937,0.0935826907072029,"[0.455, 0.47500000000000003, 0.0, 0.07]"
0.09350000000000001,0.09348231918389702,"[0.445, 0.495, 0.0, 0.06]"
0.0932,0.0933758855379696,"[0.45, 0.495, 0.0, 0.055]"
0.09280000000000001,0.09325706407559697,"[0.46, 0.49, 0.0, 0.05]"
0.09240000000000001,0.09314577821887582,"[0.47000000000000003, 0.485, 0.0, 0.045]"
0.09190000000000001,0.09304330174708979,"[0.47500000000000003, 0.49, 0.0, 0.035]"
0.09079999999999999,0.09294290720652115,"[0.5, 0.48, 0.0, 0.02]"
